dep;jour;pop;P;T;Ti;Tp;Td;cl_age90
22;2020-05-19;596186,00;46,00;1110,00;7,72;4,14;186,18;0
22;2020-05-20;596186,00;28,00;630,00;4,70;4,44;105,67;0
22;2020-05-21;596186,00;17,00;183,00;2,85;9,29;30,70;0
22;2020-05-22;596186,00;14,00;613,00;2,35;2,28;102,82;0
22;2020-05-23;596186,00;7,00;341,00;1,17;2,05;57,20;0
22;2020-05-24;596186,00;3,00;126,00;0,50;2,38;21,13;0
22;2020-05-25;596186,00;8,00;522,00;1,34;1,53;87,56;0
22;2020-05-26;596186,00;12,00;632,00;2,01;1,90;106,01;0
22;2020-05-27;596186,00;8,00;499,00;1,34;1,60;83,70;0
22;2020-05-28;596186,00;5,00;416,00;0,84;1,20;69,78;0
22;2020-05-29;596186,00;4,00;357,00;0,67;1,12;59,88;0
22;2020-05-30;596186,00;4,00;191,00;0,67;2,09;32,04;0
22;2020-05-31;596186,00;2,00;76,00;0,34;2,63;12,75;0
23;2020-05-13;116270,00;1,00;148,00;0,86;0,68;127,29;0
23;2020-05-14;116270,00;1,00;158,00;0,86;0,63;135,89;0
23;2020-05-15;116270,00;0,00;121,00;0,00;0,00;104,07;0
23;2020-05-16;116270,00;0,00;80,00;0,00;0,00;68,81;0
23;2020-05-17;116270,00;0,00;7,00;0,00;0,00;6,02;0
23;2020-05-18;116270,00;2,00;161,00;1,72;1,24;138,47;0
23;2020-05-19;116270,00;1,00;44,00;0,86;2,27;37,84;0
23;2020-05-20;116270,00;3,00;163,00;2,58;1,84;140,19;0
23;2020-05-21;116270,00;1,00;14,00;0,86;7,14;12,04;0
23;2020-05-22;116270,00;1,00;213,00;0,86;0,47;183,19;0
23;2020-05-23;116270,00;2,00;65,00;1,72;3,08;55,90;0
23;2020-05-24;116270,00;0,00;11,00;0,00;0,00;9,46;0
23;2020-05-25;116270,00;4,00;198,00;3,44;2,02;170,29;0
23;2020-05-26;116270,00;4,00;230,00;3,44;1,74;197,82;0
23;2020-05-27;116270,00;3,00;229,00;2,58;1,31;196,96;0
23;2020-05-28;116270,00;2,00;249,00;1,72;0,80;214,16;0
23;2020-05-29;116270,00;1,00;153,00;0,86;0,65;131,59;0
23;2020-05-30;116270,00;0,00;78,00;0,00;0,00;67,09;0
23;2020-05-31;116270,00;0,00;448,00;0,00;0,00;385,31;0
24;2020-05-13;408393,00;1,00;106,00;0,24;0,94;25,96;0
24;2020-05-14;408393,00;2,00;115,00;0,49;1,74;28,16;0
24;2020-05-15;408393,00;0,00;133,00;0,00;0,00;32,57;0
24;2020-05-16;408393,00;0,00;104,00;0,00;0,00;25,47;0
24;2020-05-17;408393,00;0,00;21,00;0,00;0,00;5,14;0
24;2020-05-18;408393,00;1,00;148,00;0,24;0,68;36,24;0
24;2020-05-19;408393,00;3,00;162,00;0,73;1,85;39,67;0
24;2020-05-20;408393,00;1,00;181,00;0,24;0,55;44,32;0
24;2020-05-21;408393,00;0,00;39,00;0,00;0,00;9,55;0
24;2020-05-22;408393,00;1,00;145,00;0,24;0,69;35,51;0
24;2020-05-23;408393,00;1,00;88,00;0,24;1,14;21,55;0
24;2020-05-24;408393,00;0,00;24,00;0,00;0,00;5,88;0
24;2020-05-25;408393,00;1,00;203,00;0,24;0,49;49,71;0
24;2020-05-26;408393,00;0,00;211,00;0,00;0,00;51,67;0
24;2020-05-27;408393,00;0,00;166,00;0,00;0,00;40,65;0
24;2020-05-28;408393,00;1,00;161,00;0,24;0,62;39,42;0
24;2020-05-29;408393,00;0,00;154,00;0,00;0,00;37,71;0
24;2020-05-30;408393,00;1,00;101,00;0,24;0,99;24,73;0
24;2020-05-31;408393,00;0,00;21,00;0,00;0,00;5,14;0
25;2020-05-13;539449,00;6,00;292,00;1,11;2,05;54,13;0
25;2020-05-14;539449,00;5,00;357,00;0,93;1,40;66,18;0
25;2020-05-15;539449,00;6,00;435,00;1,11;1,38;80,64;0
25;2020-05-16;539449,00;7,00;176,00;1,30;3,98;32,63;0
25;2020-05-17;539449,00;1,00;71,00;0,19;1,41;13,16;0
25;2020-05-18;539449,00;5,00;385,00;0,93;1,30;71,37;0
25;2020-05-19;539449,00;7,00;453,00;1,30;1,55;83,97;0
25;2020-05-20;539449,00;5,00;391,00;0,93;1,28;72,48;0
25;2020-05-21;539449,00;1,00;92,00;0,19;1,09;17,05;0
25;2020-05-22;539449,00;5,00;313,00;0,93;1,60;58,02;0
25;2020-05-23;539449,00;1,00;163,00;0,19;0,61;30,22;0
25;2020-05-24;539449,00;1,00;43,00;0,19;2,33;7,97;0
25;2020-05-25;539449,00;2,00;343,00;0,37;0,58;63,58;0
25;2020-05-26;539449,00;3,00;386,00;0,56;0,78;71,55;0
25;2020-05-27;539449,00;4,00;358,00;0,74;1,12;66,36;0
25;2020-05-28;539449,00;2,00;317,00;0,37;0,63;58,76;0
25;2020-05-29;539449,00;1,00;328,00;0,19;0,30;60,80;0
25;2020-05-30;539449,00;5,00;229,00;0,93;2,18;42,45;0
25;2020-05-31;539449,00;2,00;59,00;0,37;3,39;10,94;0
26;2020-05-13;520560,00;2,00;153,00;0,38;1,31;29,39;0
26;2020-05-14;520560,00;9,00;250,00;1,73;3,60;48,03;0
26;2020-05-15;520560,00;7,00;270,00;1,34;2,59;51,87;0
26;2020-05-16;520560,00;2,00;89,00;0,38;2,25;17,10;0
26;2020-05-17;520560,00;0,00;18,00;0,00;0,00;3,46;0
26;2020-05-18;520560,00;6,00;386,00;1,15;1,55;74,15;0
26;2020-05-19;520560,00;2,00;254,00;0,38;0,79;48,79;0
26;2020-05-20;520560,00;2,00;252,00;0,38;0,79;48,41;0
26;2020-05-21;520560,00;0,00;33,00;0,00;0,00;6,34;0
26;2020-05-22;520560,00;3,00;195,00;0,58;1,54;37,46;0
26;2020-05-23;520560,00;0,00;80,00;0,00;0,00;15,37;0
26;2020-05-24;520560,00;0,00;17,00;0,00;0,00;3,27;0
26;2020-05-25;520560,00;1,00;176,00;0,19;0,57;33,81;0
26;2020-05-26;520560,00;1,00;206,00;0,19;0,49;39,57;0
26;2020-05-27;520560,00;2,00;208,00;0,38;0,96;39,96;0
26;2020-05-28;520560,00;3,00;225,00;0,58;1,33;43,22;0
26;2020-05-29;520560,00;0,00;191,00;0,00;0,00;36,69;0
26;2020-05-30;520560,00;0,00;79,00;0,00;0,00;15,18;0
26;2020-05-31;520560,00;0,00;16,00;0,00;0,00;3,07;0
27;2020-05-13;600687,00;8,00;153,00;1,33;5,23;25,47;0
27;2020-05-14;600687,00;5,00;175,00;0,83;2,86;29,13;0
27;2020-05-15;600687,00;3,00;230,00;0,50;1,30;38,29;0
27;2020-05-16;600687,00;0,00;53,00;0,00;0,00;8,82;0
27;2020-05-17;600687,00;1,00;38,00;0,17;2,63;6,33;0
27;2020-05-18;600687,00;6,00;198,00;1,00;3,03;32,96;0
27;2020-05-19;600687,00;5,00;207,00;0,83;2,42;34,46;0
27;2020-05-20;600687,00;3,00;216,00;0,50;1,39;35,96;0
27;2020-05-21;600687,00;0,00;50,00;0,00;0,00;8,32;0
27;2020-05-22;600687,00;4,00;236,00;0,67;1,69;39,29;0
27;2020-05-23;600687,00;1,00;70,00;0,17;1,43;11,65;0
27;2020-05-24;600687,00;3,00;58,00;0,50;5,17;9,66;0
27;2020-05-25;600687,00;6,00;224,00;1,00;2,68;37,29;0
27;2020-05-26;600687,00;2,00;228,00;0,33;0,88;37,96;0
27;2020-05-27;600687,00;3,00;222,00;0,50;1,35;36,96;0
27;2020-05-28;600687,00;2,00;194,00;0,33;1,03;32,30;0
27;2020-05-29;600687,00;1,00;199,00;0,17;0,50;33,13;0
27;2020-05-30;600687,00;0,00;60,00;0,00;0,00;9,99;0
27;2020-05-31;600687,00;0,00;37,00;0,00;0,00;6,16;0
28;2020-05-13;429425,00;4,00;242,00;0,93;1,65;56,35;0
28;2020-05-14;429425,00;7,00;189,00;1,63;3,70;44,01;0
28;2020-05-15;429425,00;8,00;198,00;1,86;4,04;46,11;0
28;2020-05-16;429425,00;1,00;28,00;0,23;3,57;6,52;0
28;2020-05-17;429425,00;0,00;3,00;0,00;0,00;0,70;0
28;2020-05-18;429425,00;6,00;199,00;1,40;3,02;46,34;0
28;2020-05-19;429425,00;5,00;233,00;1,16;2,15;54,26;0
28;2020-05-20;429425,00;6,00;245,00;1,40;2,45;57,05;0
28;2020-05-21;429425,00;0,00;38,00;0,00;0,00;8,85;0
28;2020-05-22;429425,00;1,00;260,00;0,23;0,38;60,55;0
28;2020-05-23;429425,00;0,00;51,00;0,00;0,00;11,88;0
28;2020-05-24;429425,00;1,00;35,00;0,23;2,86;8,15;0
28;2020-05-25;429425,00;3,00;219,00;0,70;1,37;51,00;0
28;2020-05-26;429425,00;3,00;271,00;0,70;1,11;63,11;0
28;2020-05-27;429425,00;5,00;186,00;1,16;2,69;43,31;0
28;2020-05-28;429425,00;4,00;191,00;0,93;2,09;44,48;0
28;2020-05-29;429425,00;7,00;250,00;1,63;2,80;58,22;0
28;2020-05-30;429425,00;0,00;94,00;0,00;0,00;21,89;0
28;2020-05-31;429425,00;0,00;54,00;0,00;0,00;12,57;0
29;2020-05-13;906554,00;2,00;208,00;0,22;0,96;22,94;0
29;2020-05-14;906554,00;1,00;286,00;0,11;0,35;31,55;0
29;2020-05-15;906554,00;2,00;396,00;0,22;0,51;43,68;0
29;2020-05-16;906554,00;2,00;186,00;0,22;1,08;20,52;0
29;2020-05-17;906554,00;0,00;53,00;0,00;0,00;5,85;0
29;2020-05-18;906554,00;0,00;383,00;0,00;0,00;42,25;0
29;2020-05-19;906554,00;1,00;359,00;0,11;0,28;39,60;0
29;2020-05-20;906554,00;2,00;521,00;0,22;0,38;57,47;0
29;2020-05-21;906554,00;2,00;77,00;0,22;2,60;8,49;0
29;2020-05-22;906554,00;4,00;456,00;0,44;0,88;50,30;0
29;2020-05-23;906554,00;0,00;224,00;0,00;0,00;24,71;0
29;2020-05-24;906554,00;1,00;62,00;0,11;1,61;6,84;0
29;2020-05-25;906554,00;2,00;407,00;0,22;0,49;44,90;0
29;2020-05-26;906554,00;1,00;358,00;0,11;0,28;39,49;0
29;2020-05-27;906554,00;1,00;306,00;0,11;0,33;33,75;0
29;2020-05-28;906554,00;3,00;269,00;0,33;1,12;29,67;0
29;2020-05-29;906554,00;0,00;283,00;0,00;0,00;31,22;0
29;2020-05-30;906554,00;0,00;156,00;0,00;0,00;17,21;0
29;2020-05-31;906554,00;0,00;57,00;0,00;0,00;6,29;0
2A;2020-05-13;162421,00;4,00;173,00;2,46;2,31;106,51;0
2A;2020-05-14;162421,00;2,00;160,00;1,23;1,25;98,51;0
2A;2020-05-15;162421,00;1,00;173,00;0,62;0,58;106,51;0
2A;2020-05-16;162421,00;0,00;75,00;0,00;0,00;46,18;0
2A;2020-05-17;162421,00;0,00;22,00;0,00;0,00;13,55;0
2A;2020-05-18;162421,00;0,00;191,00;0,00;0,00;117,60;0
2A;2020-05-19;162421,00;3,00;177,00;1,85;1,69;108,98;0
2A;2020-05-20;162421,00;1,00;159,00;0,62;0,63;97,89;0
2A;2020-05-21;162421,00;0,00;34,00;0,00;0,00;20,93;0
2A;2020-05-22;162421,00;0,00;249,00;0,00;0,00;153,31;0
2A;2020-05-23;162421,00;2,00;108,00;1,23;1,85;66,49;0
2A;2020-05-24;162421,00;0,00;29,00;0,00;0,00;17,85;0
2A;2020-05-25;162421,00;1,00;244,00;0,62;0,41;150,23;0
2A;2020-05-26;162421,00;1,00;168,00;0,62;0,60;103,43;0
2A;2020-05-27;162421,00;0,00;147,00;0,00;0,00;90,51;0
2A;2020-05-28;162421,00;3,00;148,00;1,85;2,03;91,12;0
2A;2020-05-29;162421,00;1,00;150,00;0,62;0,67;92,35;0
2A;2020-05-30;162421,00;0,00;116,00;0,00;0,00;71,42;0
2A;2020-05-31;162421,00;0,00;14,00;0,00;0,00;8,62;0
2B;2020-05-13;182258,00;2,00;191,00;1,10;1,05;104,80;0
2B;2020-05-14;182258,00;1,00;164,00;0,55;0,61;89,98;0
2B;2020-05-15;182258,00;0,00;127,00;0,00;0,00;69,68;0
2B;2020-05-16;182258,00;1,00;21,00;0,55;4,76;11,52;0
2B;2020-05-17;182258,00;0,00;18,00;0,00;0,00;9,88;0
2B;2020-05-18;182258,00;2,00;228,00;1,10;0,88;125,10;0
2B;2020-05-19;182258,00;3,00;130,00;1,65;2,31;71,33;0
2B;2020-05-20;182258,00;2,00;127,00;1,10;1,57;69,68;0
2B;2020-05-21;182258,00;0,00;12,00;0,00;0,00;6,58;0
2B;2020-05-22;182258,00;0,00;122,00;0,00;0,00;66,94;0
2B;2020-05-23;182258,00;0,00;18,00;0,00;0,00;9,88;0
2B;2020-05-24;182258,00;0,00;15,00;0,00;0,00;8,23;0
2B;2020-05-25;182258,00;0,00;126,00;0,00;0,00;69,13;0
2B;2020-05-26;182258,00;0,00;71,00;0,00;0,00;38,96;0
2B;2020-05-27;182258,00;0,00;114,00;0,00;0,00;62,55;0
2B;2020-05-28;182258,00;0,00;137,00;0,00;0,00;75,17;0
2B;2020-05-29;182258,00;0,00;106,00;0,00;0,00;58,16;0
2B;2020-05-30;182258,00;0,00;32,00;0,00;0,00;17,56;0
2B;2020-05-31;182258,00;0,00;11,00;0,00;0,00;6,04;0
30;2020-05-13;748468,00;0,00;351,00;0,00;0,00;46,90;0
30;2020-05-14;748468,00;18,00;541,00;2,40;3,33;72,28;0
30;2020-05-15;748468,00;15,00;643,00;2,00;2,33;85,91;0
30;2020-05-16;748468,00;2,00;100,00;0,27;2,00;13,36;0
30;2020-05-17;748468,00;1,00;141,00;0,13;0,71;18,84;0
30;2020-05-18;748468,00;13,00;658,00;1,74;1,98;87,91;0
30;2020-05-19;748468,00;20,00;709,00;2,67;2,82;94,73;0
30;2020-05-20;748468,00;9,00;545,00;1,20;1,65;72,82;0
30;2020-05-21;748468,00;0,00;93,00;0,00;0,00;12,43;0
30;2020-05-22;748468,00;5,00;683,00;0,67;0,73;91,25;0
30;2020-05-23;748468,00;5,00;142,00;0,67;3,52;18,97;0
30;2020-05-24;748468,00;3,00;129,00;0,40;2,33;17,24;0
30;2020-05-25;748468,00;9,00;574,00;1,20;1,57;76,69;0
30;2020-05-26;748468,00;7,00;583,00;0,94;1,20;77,89;0
30;2020-05-27;748468,00;9,00;492,00;1,20;1,83;65,73;0
30;2020-05-28;748468,00;3,00;433,00;0,40;0,69;57,85;0
30;2020-05-29;748468,00;9,00;557,00;1,20;1,62;74,42;0
30;2020-05-30;748468,00;2,00;255,00;0,27;0,78;34,07;0
30;2020-05-31;748468,00;1,00;203,00;0,13;0,49;27,12;0
31;2020-05-13;1400935,00;19,00;1049,00;1,36;1,81;74,88;0
31;2020-05-14;1400935,00;9,00;1034,00;0,64;0,87;73,81;0
31;2020-05-15;1400935,00;17,00;1367,00;1,21;1,24;97,58;0
31;2020-05-16;1400935,00;3,00;429,00;0,21;0,70;30,62;0
31;2020-05-17;1400935,00;2,00;138,00;0,14;1,45;9,85;0
31;2020-05-18;1400935,00;9,00;1381,00;0,64;0,65;98,58;0
31;2020-05-19;1400935,00;6,00;1265,00;0,43;0,47;90,30;0
31;2020-05-20;1400935,00;6,00;1005,00;0,43;0,60;71,74;0
31;2020-05-21;1400935,00;1,00;132,00;0,07;0,76;9,42;0
31;2020-05-22;1400935,00;7,00;1004,00;0,50;0,70;71,67;0
31;2020-05-23;1400935,00;0,00;284,00;0,00;0,00;20,27;0
31;2020-05-24;1400935,00;1,00;164,00;0,07;0,61;11,71;0
31;2020-05-25;1400935,00;3,00;1293,00;0,21;0,23;92,30;0
31;2020-05-26;1400935,00;0,00;1292,00;0,00;0,00;92,22;0
31;2020-05-27;1400935,00;10,00;1011,00;0,71;0,99;72,17;0
31;2020-05-28;1400935,00;3,00;1167,00;0,21;0,26;83,30;0
31;2020-05-29;1400935,00;4,00;972,00;0,29;0,41;69,38;0
31;2020-05-30;1400935,00;0,00;246,00;0,00;0,00;17,56;0
31;2020-05-31;1400935,00;0,00;96,00;0,00;0,00;6,85;0
32;2020-05-13;190040,00;2,00;138,00;1,05;1,45;72,62;0
32;2020-05-14;190040,00;3,00;150,00;1,58;2,00;78,93;0
32;2020-05-15;190040,00;1,00;92,00;0,53;1,09;48,41;0
32;2020-05-16;190040,00;2,00;44,00;1,05;4,55;23,15;0
32;2020-05-17;190040,00;2,00;27,00;1,05;7,41;14,21;0
32;2020-05-18;190040,00;21,00;544,00;11,05;3,86;286,26;0
32;2020-05-19;190040,00;9,00;462,00;4,74;1,95;243,11;0
32;2020-05-20;190040,00;3,00;262,00;1,58;1,15;137,87;0
32;2020-05-21;190040,00;0,00;30,00;0,00;0,00;15,79;0
32;2020-05-22;190040,00;0,00;102,00;0,00;0,00;53,67;0
32;2020-05-23;190040,00;1,00;32,00;0,53;3,12;16,84;0
32;2020-05-24;190040,00;1,00;13,00;0,53;7,69;6,84;0
32;2020-05-25;190040,00;1,00;174,00;0,53;0,57;91,56;0
32;2020-05-26;190040,00;2,00;212,00;1,05;0,94;111,56;0
32;2020-05-27;190040,00;6,00;185,00;3,16;3,24;97,35;0
32;2020-05-28;190040,00;4,00;183,00;2,10;2,19;96,30;0
32;2020-05-29;190040,00;9,00;315,00;4,74;2,86;165,75;0
32;2020-05-30;190040,00;0,00;34,00;0,00;0,00;17,89;0
32;2020-05-31;190040,00;0,00;10,00;0,00;0,00;5,26;0
33;2020-05-13;1633440,00;4,00;791,00;0,24;0,51;48,43;0
33;2020-05-14;1633440,00;5,00;773,00;0,31;0,65;47,32;0
33;2020-05-15;1633440,00;5,00;875,00;0,31;0,57;53,57;0
33;2020-05-16;1633440,00;0,00;318,00;0,00;0,00;19,47;0
33;2020-05-17;1633440,00;1,00;158,00;0,06;0,63;9,67;0
33;2020-05-18;1633440,00;6,00;923,00;0,37;0,65;56,51;0
33;2020-05-19;1633440,00;5,00;880,00;0,31;0,57;53,87;0
33;2020-05-20;1633440,00;6,00;1195,00;0,37;0,50;73,16;0
33;2020-05-21;1633440,00;0,00;184,00;0,00;0,00;11,26;0
33;2020-05-22;1633440,00;3,00;842,00;0,18;0,36;51,55;0
33;2020-05-23;1633440,00;2,00;331,00;0,12;0,60;20,26;0
33;2020-05-24;1633440,00;0,00;138,00;0,00;0,00;8,45;0
33;2020-05-25;1633440,00;5,00;919,00;0,31;0,54;56,26;0
33;2020-05-26;1633440,00;2,00;791,00;0,12;0,25;48,43;0
33;2020-05-27;1633440,00;7,00;805,00;0,43;0,87;49,28;0
33;2020-05-28;1633440,00;3,00;826,00;0,18;0,36;50,57;0
33;2020-05-29;1633440,00;3,00;1134,00;0,18;0,26;69,42;0
33;2020-05-30;1633440,00;3,00;432,00;0,18;0,69;26,45;0
33;2020-05-31;1633440,00;0,00;206,00;0,00;0,00;12,61;0
34;2020-05-13;1176145,00;11,00;1064,00;0,94;1,03;90,47;0
34;2020-05-14;1176145,00;7,00;945,00;0,60;0,74;80,35;0
34;2020-05-15;1176145,00;5,00;1406,00;0,43;0,36;119,54;0
34;2020-05-16;1176145,00;1,00;577,00;0,09;0,17;49,06;0
34;2020-05-17;1176145,00;1,00;151,00;0,09;0,66;12,84;0
34;2020-05-18;1176145,00;15,00;1250,00;1,28;1,20;106,28;0
34;2020-05-19;1176145,00;13,00;1308,00;1,11;0,99;111,21;0
34;2020-05-20;1176145,00;21,00;1452,00;1,79;1,45;123,45;0
34;2020-05-21;1176145,00;0,00;193,00;0,00;0,00;16,41;0
34;2020-05-22;1176145,00;8,00;1615,00;0,68;0,50;137,31;0
34;2020-05-23;1176145,00;0,00;549,00;0,00;0,00;46,68;0
34;2020-05-24;1176145,00;1,00;151,00;0,09;0,66;12,84;0
34;2020-05-25;1176145,00;3,00;1594,00;0,26;0,19;135,53;0
34;2020-05-26;1176145,00;0,00;1346,00;0,00;0,00;114,44;0
34;2020-05-27;1176145,00;1,00;1137,00;0,09;0,09;96,67;0
34;2020-05-28;1176145,00;2,00;1233,00;0,17;0,16;104,83;0
34;2020-05-29;1176145,00;0,00;1614,00;0,00;0,00;137,23;0
34;2020-05-30;1176145,00;8,00;662,00;0,68;1,21;56,29;0
34;2020-05-31;1176145,00;0,00;242,00;0,00;0,00;20,58;0
35;2020-05-13;1082073,00;5,00;349,00;0,46;1,43;32,25;0
35;2020-05-14;1082073,00;8,00;530,00;0,74;1,51;48,98;0
35;2020-05-15;1082073,00;64,00;688,00;5,91;9,30;63,58;0
35;2020-05-16;1082073,00;9,00;188,00;0,83;4,79;17,37;0
35;2020-05-17;1082073,00;1,00;69,00;0,09;1,45;6,38;0
35;2020-05-18;1082073,00;6,00;487,00;0,55;1,23;45,01;0
35;2020-05-19;1082073,00;1,00;534,00;0,09;0,19;49,35;0
35;2020-05-20;1082073,00;5,00;470,00;0,46;1,06;43,44;0
35;2020-05-21;1082073,00;6,00;83,00;0,55;7,23;7,67;0
35;2020-05-22;1082073,00;3,00;445,00;0,28;0,67;41,12;0
35;2020-05-23;1082073,00;3,00;264,00;0,28;1,14;24,40;0
35;2020-05-24;1082073,00;0,00;84,00;0,00;0,00;7,76;0
35;2020-05-25;1082073,00;3,00;466,00;0,28;0,64;43,07;0
35;2020-05-26;1082073,00;2,00;481,00;0,18;0,42;44,45;0
35;2020-05-27;1082073,00;9,00;460,00;0,83;1,96;42,51;0
35;2020-05-28;1082073,00;2,00;384,00;0,18;0,52;35,49;0
35;2020-05-29;1082073,00;0,00;386,00;0,00;0,00;35,67;0
35;2020-05-30;1082073,00;2,00;246,00;0,18;0,81;22,73;0
35;2020-05-31;1082073,00;2,00;94,00;0,18;2,13;8,69;0
36;2020-05-13;217139,00;1,00;53,00;0,46;1,89;24,41;0
36;2020-05-14;217139,00;1,00;77,00;0,46;1,30;35,46;0
36;2020-05-15;217139,00;5,00;92,00;2,30;5,43;42,37;0
36;2020-05-16;217139,00;1,00;37,00;0,46;2,70;17,04;0
36;2020-05-17;217139,00;0,00;3,00;0,00;0,00;1,38;0
36;2020-05-18;217139,00;1,00;185,00;0,46;0,54;85,20;0
36;2020-05-19;217139,00;2,00;99,00;0,92;2,02;45,59;0
36;2020-05-20;217139,00;0,00;117,00;0,00;0,00;53,88;0
36;2020-05-21;217139,00;0,00;7,00;0,00;0,00;3,22;0
36;2020-05-22;217139,00;0,00;124,00;0,00;0,00;57,11;0
36;2020-05-23;217139,00;0,00;34,00;0,00;0,00;15,66;0
36;2020-05-24;217139,00;0,00;7,00;0,00;0,00;3,22;0
36;2020-05-25;217139,00;1,00;80,00;0,46;1,25;36,84;0
36;2020-05-26;217139,00;0,00;62,00;0,00;0,00;28,55;0
36;2020-05-27;217139,00;0,00;115,00;0,00;0,00;52,96;0
36;2020-05-28;217139,00;0,00;105,00;0,00;0,00;48,36;0
36;2020-05-29;217139,00;1,00;52,00;0,46;1,92;23,95;0
36;2020-05-30;217139,00;1,00;29,00;0,46;3,45;13,36;0
36;2020-05-31;217139,00;0,00;8,00;0,00;0,00;3,68;0
37;2020-05-13;605380,00;7,00;344,00;1,16;2,03;56,82;0
37;2020-05-14;605380,00;5,00;411,00;0,83;1,22;67,89;0
37;2020-05-15;605380,00;8,00;668,00;1,32;1,20;110,34;0
37;2020-05-16;605380,00;1,00;191,00;0,17;0,52;31,55;0
37;2020-05-17;605380,00;2,00;81,00;0,33;2,47;13,38;0
37;2020-05-18;605380,00;11,00;696,00;1,82;1,58;114,97;0
37;2020-05-19;605380,00;9,00;561,00;1,49;1,60;92,67;0
37;2020-05-20;605380,00;16,00;615,00;2,64;2,60;101,59;0
37;2020-05-21;605380,00;1,00;119,00;0,17;0,84;19,66;0
37;2020-05-22;605380,00;5,00;545,00;0,83;0,92;90,03;0
37;2020-05-23;605380,00;2,00;382,00;0,33;0,52;63,10;0
37;2020-05-24;605380,00;2,00;133,00;0,33;1,50;21,97;0
37;2020-05-25;605380,00;3,00;558,00;0,50;0,54;92,17;0
37;2020-05-26;605380,00;3,00;497,00;0,50;0,60;82,10;0
37;2020-05-27;605380,00;2,00;409,00;0,33;0,49;67,56;0
37;2020-05-28;605380,00;5,00;446,00;0,83;1,12;73,67;0
37;2020-05-29;605380,00;2,00;501,00;0,33;0,40;82,76;0
37;2020-05-30;605380,00;1,00;238,00;0,17;0,42;39,31;0
37;2020-05-31;605380,00;1,00;63,00;0,17;1,59;10,41;0
38;2020-05-13;1264979,00;5,00;529,00;0,40;0,95;41,82;0
38;2020-05-14;1264979,00;12,00;633,00;0,95;1,90;50,04;0
38;2020-05-15;1264979,00;5,00;696,00;0,40;0,72;55,02;0
38;2020-05-16;1264979,00;2,00;265,00;0,16;0,75;20,95;0
38;2020-05-17;1264979,00;1,00;90,00;0,08;1,11;7,11;0
38;2020-05-18;1264979,00;6,00;689,00;0,47;0,87;54,47;0
38;2020-05-19;1264979,00;10,00;806,00;0,79;1,24;63,72;0
38;2020-05-20;1264979,00;8,00;745,00;0,63;1,07;58,89;0
38;2020-05-21;1264979,00;0,00;61,00;0,00;0,00;4,82;0
38;2020-05-22;1264979,00;5,00;691,00;0,40;0,72;54,63;0
38;2020-05-23;1264979,00;2,00;288,00;0,16;0,69;22,77;0
38;2020-05-24;1264979,00;1,00;78,00;0,08;1,28;6,17;0
38;2020-05-25;1264979,00;6,00;749,00;0,47;0,80;59,21;0
38;2020-05-26;1264979,00;8,00;642,00;0,63;1,25;50,75;0
38;2020-05-27;1264979,00;5,00;585,00;0,40;0,85;46,25;0
38;2020-05-28;1264979,00;14,00;576,00;1,11;2,43;45,53;0
38;2020-05-29;1264979,00;22,00;675,00;1,74;3,26;53,36;0
38;2020-05-30;1264979,00;2,00;232,00;0,16;0,86;18,34;0
38;2020-05-31;1264979,00;0,00;73,00;0,00;0,00;5,77;0
39;2020-05-13;257849,00;0,00;145,00;0,00;0,00;56,23;0
39;2020-05-14;257849,00;0,00;128,00;0,00;0,00;49,64;0
39;2020-05-15;257849,00;6,00;144,00;2,33;4,17;55,85;0
39;2020-05-16;257849,00;0,00;39,00;0,00;0,00;15,13;0
39;2020-05-17;257849,00;1,00;31,00;0,39;3,23;12,02;0
39;2020-05-18;257849,00;0,00;99,00;0,00;0,00;38,39;0
39;2020-05-19;257849,00;1,00;189,00;0,39;0,53;73,30;0
39;2020-05-20;257849,00;2,00;177,00;0,78;1,13;68,64;0
39;2020-05-21;257849,00;2,00;47,00;0,78;4,26;18,23;0
39;2020-05-22;257849,00;7,00;186,00;2,71;3,76;72,14;0
39;2020-05-23;257849,00;0,00;87,00;0,00;0,00;33,74;0
39;2020-05-24;257849,00;1,00;38,00;0,39;2,63;14,74;0
39;2020-05-25;257849,00;3,00;192,00;1,16;1,56;74,46;0
39;2020-05-26;257849,00;0,00;153,00;0,00;0,00;59,34;0
39;2020-05-27;257849,00;0,00;163,00;0,00;0,00;63,22;0
39;2020-05-28;257849,00;0,00;109,00;0,00;0,00;42,27;0
39;2020-05-29;257849,00;0,00;102,00;0,00;0,00;39,56;0
39;2020-05-30;257849,00;0,00;58,00;0,00;0,00;22,49;0
39;2020-05-31;257849,00;0,00;13,00;0,00;0,00;5,04;0
40;2020-05-13;411979,00;0,00;109,00;0,00;0,00;26,46;0
40;2020-05-14;411979,00;2,00;152,00;0,49;1,32;36,90;0
40;2020-05-15;411979,00;0,00;296,00;0,00;0,00;71,85;0
40;2020-05-16;411979,00;0,00;97,00;0,00;0,00;23,54;0
40;2020-05-17;411979,00;0,00;13,00;0,00;0,00;3,16;0
40;2020-05-18;411979,00;3,00;151,00;0,73;1,99;36,65;0
40;2020-05-19;411979,00;5,00;175,00;1,21;2,86;42,48;0
40;2020-05-20;411979,00;0,00;184,00;0,00;0,00;44,66;0
40;2020-05-21;411979,00;0,00;9,00;0,00;0,00;2,18;0
